scenario,STRATEGIC_CITY_NAME,service_date,assignment_unit_id,job_count,unique_stop_count,distance_km,duration_min,region_id
current,"Los Angeles, CA",2026-01-10,KTIGRAN,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-10,LMANUKYAN,3,3,51.504,61.8,
current,"Los Angeles, CA",2026-01-10,NRIKADZE,6,6,27.633,33.16,
current,"Los Angeles, CA",2026-01-10,RZURNADZHIAN,5,5,22.031,26.44,
current,"Los Angeles, CA",2026-01-10,VACHIKY,6,6,38.804,46.56,
current,"Los Angeles, CA",2026-01-11,AI103568,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-12,43032200,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-12,AATOYAN,5,5,79.312,95.17,
current,"Los Angeles, CA",2026-01-12,AI100698,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-12,AI102299,2,2,6.599,7.92,
current,"Los Angeles, CA",2026-01-12,AI102691,2,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-12,AI102701,2,2,67.444,80.93,
current,"Los Angeles, CA",2026-01-12,AI102841,4,4,30.923,37.11,
current,"Los Angeles, CA",2026-01-12,AI103104,2,2,7.726,9.27,
current,"Los Angeles, CA",2026-01-12,AI103115,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-12,AI103266,3,3,16.729,20.08,
current,"Los Angeles, CA",2026-01-12,AI103363,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-12,AI103377,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-12,AI103452,5,4,28.145,33.77,
current,"Los Angeles, CA",2026-01-12,AI103583,2,2,2.788,3.35,
current,"Los Angeles, CA",2026-01-12,AI103644,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-12,AI103741,2,2,17.795,21.35,
current,"Los Angeles, CA",2026-01-12,AI104034,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-12,AI104062,4,4,21.2,25.44,
current,"Los Angeles, CA",2026-01-12,AI105047,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-12,AI105051,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-12,BARSEN,7,7,97.663,117.2,
current,"Los Angeles, CA",2026-01-12,DBAGHDASARYAN,2,2,16.151,19.38,
current,"Los Angeles, CA",2026-01-12,DDAVID,5,5,36.954,44.35,
current,"Los Angeles, CA",2026-01-12,GASPARYANA,3,3,27.204,32.65,
current,"Los Angeles, CA",2026-01-12,KHACHATRYANK,6,6,98.123,117.75,
current,"Los Angeles, CA",2026-01-12,KTIGRAN,3,3,14.545,17.45,
current,"Los Angeles, CA",2026-01-12,LMANUKYAN,4,4,33.633,40.36,
current,"Los Angeles, CA",2026-01-12,MAGHAMALYAN,3,3,3.747,4.5,
current,"Los Angeles, CA",2026-01-12,NKOSTANYAN,8,8,39.265,47.12,
current,"Los Angeles, CA",2026-01-12,NRIKADZE,5,5,72.867,87.44,
current,"Los Angeles, CA",2026-01-12,RZURNADZHIAN,7,7,49.601,59.52,
current,"Los Angeles, CA",2026-01-12,SAFAA08153624,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-12,SKOSTANYAN,6,6,66.565,79.88,
current,"Los Angeles, CA",2026-01-12,VAARO,3,3,6.08,7.3,
current,"Los Angeles, CA",2026-01-12,VACHIKY,4,4,28.756,34.51,
current,"Los Angeles, CA",2026-01-12,YGEVORG,4,4,29.745,35.69,
current,"Los Angeles, CA",2026-01-13,AATOYAN,7,7,72.401,86.88,
current,"Los Angeles, CA",2026-01-13,AI005486,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-13,AI100698,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-13,AI102299,5,4,29.068,34.88,
current,"Los Angeles, CA",2026-01-13,AI102692,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-13,AI102701,8,3,50.608,60.73,
current,"Los Angeles, CA",2026-01-13,AI102841,4,4,18.453,22.14,
current,"Los Angeles, CA",2026-01-13,AI103104,4,4,18.608,22.33,
current,"Los Angeles, CA",2026-01-13,AI103266,5,5,34.053,40.86,
current,"Los Angeles, CA",2026-01-13,AI103347,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-13,AI103363,6,6,51.51,61.81,
current,"Los Angeles, CA",2026-01-13,AI103364,4,4,28.57,34.28,
current,"Los Angeles, CA",2026-01-13,AI103377,2,2,18.175,21.81,
current,"Los Angeles, CA",2026-01-13,AI103410,4,4,24.676,29.61,
current,"Los Angeles, CA",2026-01-13,AI103452,4,4,28.376,34.05,
current,"Los Angeles, CA",2026-01-13,AI103544,3,3,8.079,9.7,
current,"Los Angeles, CA",2026-01-13,AI103644,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-13,AI103803,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-13,AI104034,5,5,27.679,33.22,
current,"Los Angeles, CA",2026-01-13,AI104062,5,5,48.501,58.2,
current,"Los Angeles, CA",2026-01-13,AI105047,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-13,ANOVRUZYAN,6,5,35.941,43.13,
current,"Los Angeles, CA",2026-01-13,ARAKA07013967,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-13,BARSEN,7,6,44.15,52.98,
current,"Los Angeles, CA",2026-01-13,DDAVID,4,4,40.054,48.06,
current,"Los Angeles, CA",2026-01-13,GASPARYANA,2,2,10.589,12.71,
current,"Los Angeles, CA",2026-01-13,KHACHATRYANK,4,4,40.071,48.09,
current,"Los Angeles, CA",2026-01-13,KTIGRAN,4,4,25.707,30.85,
current,"Los Angeles, CA",2026-01-13,KVOSKANYAN,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-13,LMANUKYAN,2,2,13.498,16.2,
current,"Los Angeles, CA",2026-01-13,MAGHAMALYAN,3,3,11.567,13.88,
current,"Los Angeles, CA",2026-01-13,NKOSTANYAN,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-13,NRIKADZE,5,4,25.024,30.03,
current,"Los Angeles, CA",2026-01-13,RZURNADZHIAN,12,11,223.779,268.53,
current,"Los Angeles, CA",2026-01-13,SKOSTANYAN,6,5,29.296,35.15,
current,"Los Angeles, CA",2026-01-13,SVAHANYAN,3,2,14.511,17.41,
current,"Los Angeles, CA",2026-01-13,VACHIKY,7,7,96.884,116.26,
current,"Los Angeles, CA",2026-01-13,YGEVORG,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-14,43032200,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-14,AATOYAN,4,4,32.53,39.04,
current,"Los Angeles, CA",2026-01-14,AI100698,2,2,4.973,5.97,
current,"Los Angeles, CA",2026-01-14,AI102299,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-14,AI102692,3,3,7.693,9.23,
current,"Los Angeles, CA",2026-01-14,AI102841,3,3,14.689,17.63,
current,"Los Angeles, CA",2026-01-14,AI103104,3,3,8.798,10.56,
current,"Los Angeles, CA",2026-01-14,AI103266,3,3,16.751,20.1,
current,"Los Angeles, CA",2026-01-14,AI103347,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-14,AI103363,3,3,32.408,38.89,
current,"Los Angeles, CA",2026-01-14,AI103364,2,2,14.487,17.38,
current,"Los Angeles, CA",2026-01-14,AI103377,3,3,14.06,16.87,
current,"Los Angeles, CA",2026-01-14,AI103410,2,2,9.097,10.92,
current,"Los Angeles, CA",2026-01-14,AI103452,2,2,6.334,7.6,
current,"Los Angeles, CA",2026-01-14,AI103544,3,2,11.894,14.27,
current,"Los Angeles, CA",2026-01-14,AI103583,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-14,AI103803,2,2,1.582,1.9,
current,"Los Angeles, CA",2026-01-14,AI104034,5,5,27.287,32.74,
current,"Los Angeles, CA",2026-01-14,AI104062,2,2,75.533,90.64,
current,"Los Angeles, CA",2026-01-14,AI105028,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-14,AI105047,4,4,19.158,22.99,
current,"Los Angeles, CA",2026-01-14,AI105051,2,2,7.712,9.25,
current,"Los Angeles, CA",2026-01-14,ANOVRUZYAN,2,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-14,BARSEN,3,3,10.693,12.83,
current,"Los Angeles, CA",2026-01-14,DBAGHDASARYAN,3,3,22.639,27.17,
current,"Los Angeles, CA",2026-01-14,DDAVID,5,5,46.909,56.29,
current,"Los Angeles, CA",2026-01-14,GASPARYANA,7,7,37.545,45.05,
current,"Los Angeles, CA",2026-01-14,KHACHATRYANK,6,6,69.972,83.97,
current,"Los Angeles, CA",2026-01-14,KTIGRAN,2,2,13.694,16.43,
current,"Los Angeles, CA",2026-01-14,LMANUKYAN,6,6,64.301,77.16,
current,"Los Angeles, CA",2026-01-14,MAGHAMALYAN,4,4,17.068,20.48,
current,"Los Angeles, CA",2026-01-14,MYERITSYAN,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-14,NKOSTANYAN,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-14,NRIKADZE,3,3,6.03,7.24,
current,"Los Angeles, CA",2026-01-14,RZURNADZHIAN,2,2,15.9,19.08,
current,"Los Angeles, CA",2026-01-14,SKOSTANYAN,5,5,58.544,70.25,
current,"Los Angeles, CA",2026-01-14,VAARO,7,7,22.949,27.54,
current,"Los Angeles, CA",2026-01-14,VACHIKY,5,5,106.496,127.79,
current,"Los Angeles, CA",2026-01-15,43032200,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-15,AATOYAN,3,3,19.009,22.81,
current,"Los Angeles, CA",2026-01-15,AI100698,2,2,71.793,86.15,
current,"Los Angeles, CA",2026-01-15,AI102299,3,3,8.738,10.49,
current,"Los Angeles, CA",2026-01-15,AI102691,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-15,AI102841,3,3,15.741,18.89,
current,"Los Angeles, CA",2026-01-15,AI103104,2,2,5.957,7.15,
current,"Los Angeles, CA",2026-01-15,AI103115,2,2,76.953,92.34,
current,"Los Angeles, CA",2026-01-15,AI103266,5,5,29.458,35.35,
current,"Los Angeles, CA",2026-01-15,AI103363,4,4,32.312,38.77,
current,"Los Angeles, CA",2026-01-15,AI103364,4,4,33.584,40.3,
current,"Los Angeles, CA",2026-01-15,AI103377,5,5,22.342,26.81,
current,"Los Angeles, CA",2026-01-15,AI103410,3,3,21.315,25.58,
current,"Los Angeles, CA",2026-01-15,AI103452,3,3,7.72,9.26,
current,"Los Angeles, CA",2026-01-15,AI103544,2,2,8.303,9.96,
current,"Los Angeles, CA",2026-01-15,AI103583,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-15,AI103644,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-15,AI103803,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-15,AI104034,5,5,24.435,29.32,
current,"Los Angeles, CA",2026-01-15,AI104062,2,2,19.369,23.24,
current,"Los Angeles, CA",2026-01-15,AI105028,2,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-15,AI105047,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-15,AI105051,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-15,AI105087,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-15,BARSEN,3,3,16.867,20.24,
current,"Los Angeles, CA",2026-01-15,DBAGHDASARYAN,5,5,27.757,33.31,
current,"Los Angeles, CA",2026-01-15,DDAVID,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-15,EVANA10040122,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-15,GASPARYANA,3,3,5.12,6.14,
current,"Los Angeles, CA",2026-01-15,KHACHATRYANK,3,3,34.6,41.52,
current,"Los Angeles, CA",2026-01-15,KTIGRAN,2,2,7.203,8.64,
current,"Los Angeles, CA",2026-01-15,MAGHAMALYAN,4,4,24.23,29.08,
current,"Los Angeles, CA",2026-01-15,NKOSTANYAN,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-15,NRIKADZE,2,2,10.25,12.3,
current,"Los Angeles, CA",2026-01-15,RZURNADZHIAN,8,7,39.231,47.08,
current,"Los Angeles, CA",2026-01-15,SKOSTANYAN,3,3,33.798,40.56,
current,"Los Angeles, CA",2026-01-15,VAARO,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-15,VACHIKY,4,4,36.382,43.66,
current,"Los Angeles, CA",2026-01-15,YGEVORG,3,3,12.378,14.85,
current,"Los Angeles, CA",2026-01-16,AATOYAN,4,4,26.236,31.48,
current,"Los Angeles, CA",2026-01-16,AI005486,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-16,AI100698,2,2,21.426,25.71,
current,"Los Angeles, CA",2026-01-16,AI102299,5,3,36.346,43.62,
current,"Los Angeles, CA",2026-01-16,AI102841,3,3,15.491,18.59,
current,"Los Angeles, CA",2026-01-16,AI103104,3,3,11.122,13.35,
current,"Los Angeles, CA",2026-01-16,AI103115,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-16,AI103266,3,3,44.87,53.84,
current,"Los Angeles, CA",2026-01-16,AI103347,2,2,7.92,9.5,
current,"Los Angeles, CA",2026-01-16,AI103363,5,5,49.668,59.6,
current,"Los Angeles, CA",2026-01-16,AI103364,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-16,AI103377,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-16,AI103410,3,3,17.865,21.44,
current,"Los Angeles, CA",2026-01-16,AI103544,3,3,14.122,16.95,
current,"Los Angeles, CA",2026-01-16,AI103583,2,2,9.905,11.89,
current,"Los Angeles, CA",2026-01-16,AI103644,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-16,AI104034,5,4,15.131,18.16,
current,"Los Angeles, CA",2026-01-16,AI104062,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-16,AI105028,2,2,11.878,14.25,
current,"Los Angeles, CA",2026-01-16,AI105047,2,2,8.379,10.05,
current,"Los Angeles, CA",2026-01-16,AI105051,2,2,9.66,11.59,
current,"Los Angeles, CA",2026-01-16,ANOVRUZYAN,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-16,ARAKA07013967,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-16,BARSEN,5,5,40.0,48.0,
current,"Los Angeles, CA",2026-01-16,DBAGHDASARYAN,3,3,24.397,29.28,
current,"Los Angeles, CA",2026-01-16,DDAVID,6,6,36.584,43.9,
current,"Los Angeles, CA",2026-01-16,GASPARYANA,4,4,31.665,38.0,
current,"Los Angeles, CA",2026-01-16,KHACHATRYANK,8,8,47.259,56.71,
current,"Los Angeles, CA",2026-01-16,KTIGRAN,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-16,LMANUKYAN,7,5,47.312,56.77,
current,"Los Angeles, CA",2026-01-16,NRIKADZE,4,4,22.525,27.03,
current,"Los Angeles, CA",2026-01-16,RZURNADZHIAN,5,5,24.148,28.98,
current,"Los Angeles, CA",2026-01-16,SKOSTANYAN,5,4,44.228,53.07,
current,"Los Angeles, CA",2026-01-16,SVAHANYAN,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-16,VACHIKY,6,6,46.726,56.07,
current,"Los Angeles, CA",2026-01-17,AATOYAN,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-17,AI105051,2,2,6.054,7.27,
current,"Los Angeles, CA",2026-01-17,ANOVRUZYAN,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-17,BARSEN,5,5,83.022,99.63,
current,"Los Angeles, CA",2026-01-17,GASPARYANA,7,7,30.525,36.63,
current,"Los Angeles, CA",2026-01-17,KHACHATRYANK,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-17,NRIKADZE,3,3,26.313,31.58,
current,"Los Angeles, CA",2026-01-17,RZURNADZHIAN,9,9,64.571,77.49,
current,"Los Angeles, CA",2026-01-17,SKOSTANYAN,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-17,SVAHANYAN,2,2,26.862,32.23,
current,"Los Angeles, CA",2026-01-17,VACHIKY,3,3,16.531,19.84,
current,"Los Angeles, CA",2026-01-18,AI102299,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-18,DBAGHDASARYAN,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-19,43032200,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-19,AATOYAN,4,4,57.967,69.56,
current,"Los Angeles, CA",2026-01-19,AI102123,5,5,20.629,24.75,
current,"Los Angeles, CA",2026-01-19,AI102299,3,2,13.134,15.76,
current,"Los Angeles, CA",2026-01-19,AI102841,3,3,18.837,22.6,
current,"Los Angeles, CA",2026-01-19,AI103104,2,2,7.812,9.37,
current,"Los Angeles, CA",2026-01-19,AI103266,3,3,28.934,34.72,
current,"Los Angeles, CA",2026-01-19,AI103363,4,4,63.389,76.07,
current,"Los Angeles, CA",2026-01-19,AI103364,4,4,26.978,32.37,
current,"Los Angeles, CA",2026-01-19,AI103377,3,3,10.273,12.33,
current,"Los Angeles, CA",2026-01-19,AI103410,6,6,22.98,27.58,
current,"Los Angeles, CA",2026-01-19,AI103428,2,2,9.733,11.68,
current,"Los Angeles, CA",2026-01-19,AI103452,3,3,9.525,11.43,
current,"Los Angeles, CA",2026-01-19,AI103568,4,4,31.581,37.9,
current,"Los Angeles, CA",2026-01-19,AI103644,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-19,AI103741,2,2,1.273,1.53,
current,"Los Angeles, CA",2026-01-19,AI104034,3,3,10.37,12.44,
current,"Los Angeles, CA",2026-01-19,AI104062,3,3,43.896,52.68,
current,"Los Angeles, CA",2026-01-19,AI105047,3,3,8.733,10.48,
current,"Los Angeles, CA",2026-01-19,AI105087,3,3,5.671,6.8,
current,"Los Angeles, CA",2026-01-19,ARAKA07013967,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-19,BARSEN,2,2,14.579,17.49,
current,"Los Angeles, CA",2026-01-19,DBAGHDASARYAN,3,3,13.673,16.41,
current,"Los Angeles, CA",2026-01-19,DDAVID,5,5,27.422,32.91,
current,"Los Angeles, CA",2026-01-19,GASPARYANA,8,8,33.79,40.55,
current,"Los Angeles, CA",2026-01-19,KHACHATRYANK,4,4,23.156,27.79,
current,"Los Angeles, CA",2026-01-19,KTIGRAN,2,2,2.664,3.2,
current,"Los Angeles, CA",2026-01-19,LMANUKYAN,7,6,111.5,133.8,
current,"Los Angeles, CA",2026-01-19,MYERITSYAN,2,2,22.865,27.44,
current,"Los Angeles, CA",2026-01-19,NKOSTANYAN,7,7,18.996,22.8,
current,"Los Angeles, CA",2026-01-19,RZURNADZHIAN,9,9,99.125,118.95,
current,"Los Angeles, CA",2026-01-19,SKOSTANYAN,6,6,22.355,26.83,
current,"Los Angeles, CA",2026-01-19,VAARO,2,2,10.271,12.33,
current,"Los Angeles, CA",2026-01-19,VACHIKY,3,3,23.44,28.13,
current,"Los Angeles, CA",2026-01-19,YGEVORG,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-20,AATOYAN,5,5,19.929,23.91,
current,"Los Angeles, CA",2026-01-20,AI100698,3,3,18.668,22.4,
current,"Los Angeles, CA",2026-01-20,AI102123,3,3,23.825,28.59,
current,"Los Angeles, CA",2026-01-20,AI102299,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-20,AI102841,5,5,22.96,27.55,
current,"Los Angeles, CA",2026-01-20,AI103104,3,3,14.248,17.1,
current,"Los Angeles, CA",2026-01-20,AI103115,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-20,AI103266,3,3,8.072,9.69,
current,"Los Angeles, CA",2026-01-20,AI103347,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-20,AI103363,4,4,42.756,51.31,
current,"Los Angeles, CA",2026-01-20,AI103364,5,3,35.525,42.63,
current,"Los Angeles, CA",2026-01-20,AI103410,4,4,16.501,19.8,
current,"Los Angeles, CA",2026-01-20,AI103428,3,3,8.32,9.98,
current,"Los Angeles, CA",2026-01-20,AI103544,4,4,29.371,35.25,
current,"Los Angeles, CA",2026-01-20,AI103568,5,5,53.311,63.97,
current,"Los Angeles, CA",2026-01-20,AI103644,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-20,AI103803,2,2,0.88,1.06,
current,"Los Angeles, CA",2026-01-20,AI104034,3,3,11.181,13.42,
current,"Los Angeles, CA",2026-01-20,AI104062,4,4,50.158,60.19,
current,"Los Angeles, CA",2026-01-20,AI105051,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-20,AI105087,3,3,6.723,8.07,
current,"Los Angeles, CA",2026-01-20,ARAKA07013967,3,3,135.721,162.87,
current,"Los Angeles, CA",2026-01-20,BARSEN,7,7,63.144,75.77,
current,"Los Angeles, CA",2026-01-20,DBAGHDASARYAN,4,4,9.441,11.33,
current,"Los Angeles, CA",2026-01-20,DDAVID,3,3,16.231,19.48,
current,"Los Angeles, CA",2026-01-20,GASPARYANA,4,4,24.227,29.07,
current,"Los Angeles, CA",2026-01-20,KHACHATRYANK,3,3,36.962,44.35,
current,"Los Angeles, CA",2026-01-20,KTIGRAN,3,3,18.01,21.61,
current,"Los Angeles, CA",2026-01-20,LMANUKYAN,3,3,23.119,27.74,
current,"Los Angeles, CA",2026-01-20,MAGHAMALYAN,4,4,14.732,17.68,
current,"Los Angeles, CA",2026-01-20,MYERITSYAN,3,3,12.016,14.42,
current,"Los Angeles, CA",2026-01-20,NRIKADZE,3,3,56.714,68.06,
current,"Los Angeles, CA",2026-01-20,RZURNADZHIAN,5,5,39.146,46.98,
current,"Los Angeles, CA",2026-01-20,SAFAA08153624,2,2,37.033,44.44,
current,"Los Angeles, CA",2026-01-20,SKOSTANYAN,5,5,29.195,35.03,
current,"Los Angeles, CA",2026-01-20,SVAHANYAN,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-20,VAARO,3,3,36.779,44.13,
current,"Los Angeles, CA",2026-01-20,VACHIKY,3,3,52.805,63.37,
current,"Los Angeles, CA",2026-01-20,YGEVORG,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-21,43032200,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-21,AATOYAN,4,4,28.607,34.33,
current,"Los Angeles, CA",2026-01-21,AI100033,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-21,AI102123,3,3,24.887,29.86,
current,"Los Angeles, CA",2026-01-21,AI102692,3,3,11.362,13.63,
current,"Los Angeles, CA",2026-01-21,AI102841,4,4,13.478,16.17,
current,"Los Angeles, CA",2026-01-21,AI103104,4,4,14.992,17.99,
current,"Los Angeles, CA",2026-01-21,AI103266,2,2,13.057,15.67,
current,"Los Angeles, CA",2026-01-21,AI103347,3,3,24.115,28.94,
current,"Los Angeles, CA",2026-01-21,AI103363,7,7,60.245,72.29,
current,"Los Angeles, CA",2026-01-21,AI103364,4,4,18.793,22.55,
current,"Los Angeles, CA",2026-01-21,AI103377,3,3,25.847,31.02,
current,"Los Angeles, CA",2026-01-21,AI103410,4,4,20.905,25.09,
current,"Los Angeles, CA",2026-01-21,AI103428,3,3,22.22,26.66,
current,"Los Angeles, CA",2026-01-21,AI103452,6,6,20.179,24.22,
current,"Los Angeles, CA",2026-01-21,AI103544,4,4,23.49,28.19,
current,"Los Angeles, CA",2026-01-21,AI103568,4,4,15.956,19.15,
current,"Los Angeles, CA",2026-01-21,AI103583,3,3,17.89,21.47,
current,"Los Angeles, CA",2026-01-21,AI103644,3,3,3.77,4.52,
current,"Los Angeles, CA",2026-01-21,AI103741,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-21,AI104034,3,3,7.056,8.47,
current,"Los Angeles, CA",2026-01-21,AI104062,4,4,40.58,48.7,
current,"Los Angeles, CA",2026-01-21,AI105028,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-21,AI105047,2,2,6.781,8.14,
current,"Los Angeles, CA",2026-01-21,AI105051,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-21,AI105087,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-21,BARSEN,5,5,39.979,47.97,
current,"Los Angeles, CA",2026-01-21,DBAGHDASARYAN,6,6,29.392,35.27,
current,"Los Angeles, CA",2026-01-21,DDAVID,3,3,28.286,33.94,
current,"Los Angeles, CA",2026-01-21,GASPARYANA,4,4,26.026,31.23,
current,"Los Angeles, CA",2026-01-21,KHACHATRYANK,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-21,KTIGRAN,3,3,22.984,27.58,
current,"Los Angeles, CA",2026-01-21,LMANUKYAN,3,3,66.771,80.12,
current,"Los Angeles, CA",2026-01-21,MAGHAMALYAN,5,5,23.27,27.92,
current,"Los Angeles, CA",2026-01-21,MYERITSYAN,2,2,2.19,2.63,
current,"Los Angeles, CA",2026-01-21,NKOSTANYAN,6,6,13.572,16.29,
current,"Los Angeles, CA",2026-01-21,NRIKADZE,3,3,23.851,28.62,
current,"Los Angeles, CA",2026-01-21,RZURNADZHIAN,6,6,23.223,27.87,
current,"Los Angeles, CA",2026-01-21,SKOSTANYAN,6,5,38.568,46.28,
current,"Los Angeles, CA",2026-01-21,VAARO,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-21,VACHIKY,6,6,105.153,126.18,
current,"Los Angeles, CA",2026-01-21,YGEVORG,3,3,69.114,82.94,
current,"Los Angeles, CA",2026-01-22,43032200,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-22,AATOYAN,6,6,71.725,86.07,
current,"Los Angeles, CA",2026-01-22,AI005486,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-22,AI102123,4,4,16.156,19.39,
current,"Los Angeles, CA",2026-01-22,AI102299,3,3,22.457,26.95,
current,"Los Angeles, CA",2026-01-22,AI102692,3,2,6.696,8.04,
current,"Los Angeles, CA",2026-01-22,AI102841,2,2,18.129,21.75,
current,"Los Angeles, CA",2026-01-22,AI103104,2,2,13.776,16.53,
current,"Los Angeles, CA",2026-01-22,AI103115,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-22,AI103266,4,4,45.919,55.1,
current,"Los Angeles, CA",2026-01-22,AI103347,3,3,12.469,14.96,
current,"Los Angeles, CA",2026-01-22,AI103363,4,4,18.782,22.54,
current,"Los Angeles, CA",2026-01-22,AI103364,2,2,21.479,25.77,
current,"Los Angeles, CA",2026-01-22,AI103377,4,4,28.591,34.31,
current,"Los Angeles, CA",2026-01-22,AI103410,2,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-22,AI103452,4,4,16.905,20.29,
current,"Los Angeles, CA",2026-01-22,AI103544,2,2,19.243,23.09,
current,"Los Angeles, CA",2026-01-22,AI103568,4,4,30.636,36.76,
current,"Los Angeles, CA",2026-01-22,AI103644,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-22,AI103741,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-22,AI104034,2,2,4.061,4.87,
current,"Los Angeles, CA",2026-01-22,AI104062,2,2,10.191,12.23,
current,"Los Angeles, CA",2026-01-22,AI105028,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-22,AI105051,2,2,10.088,12.11,
current,"Los Angeles, CA",2026-01-22,AI105087,2,2,6.204,7.44,
current,"Los Angeles, CA",2026-01-22,ARAKA07013967,1,1,0.0,0.0,
current,"Los Angeles, CA",2026-01-22,BARSEN,5,5,25.652,30.78,
current,"Los Angeles, CA",2026-01-22,DDAVID,4,4,23.759,28.51,
current,"Los Angeles, CA",2026-01-22,KHACHATRYANK,3,3,8.261,9.91,
current,"Los Angeles, CA",2026-01-22,KTIGRAN,3,3,13.973,16.77,
current,"Los Angeles, CA",2026-01-22,LMANUKYAN,2,2,11.491,13.79,
