subsidiary_name,strategic_city_name,plan_id,postal_code,region_id,region_seq,area_type,membership_rank,is_primary,overflow_allowed,overflow_penalty_minutes,overflow_reason
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30253,atlanta_6area_r04,4,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30260,atlanta_6area_r04,4,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30263,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30264,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30265,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30268,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30269,atlanta_6area_r04,4,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30270,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30271,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30273,atlanta_6area_r04,4,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30274,atlanta_6area_r04,4,DMS,1,true,false,,
